*         Type  Key          Name                                      Stn   AOR               pState   Norm   AlarmGroup   ICAddress
*         ----  ---          ----                                      ---   ---               ------   ----   ----------   ---------
4 STATUS  (1)   (3)          (4)                                       (5)   (10)              (19)     (49)   (29)         (41)
          1     "01006025"   "BC TX1TOT   BC TX1 OIL TEMP          "   006   3                 8        0      1            nan                 
          1     "01006026"   "BC TX2GA    BC TX2 GENERAL ALARM     "   006   3                 26       0      1            nan                 
          1     "01006027"   "BC TX2SP    BC TX2 SUD PRES          "   006   3                 10       0      1            nan                 
          1     "01006028"   "BC TX2HS    BC TX2 HOT SPOT          "   006   3                 8        0      1            nan                 
          1     "01006029"   "BC TX2LO    BC TX2 LOW OIL           "   006   3                 9        0      1            nan                 
          1     "01006030"   "BC TX2TOT   BC TX2 OIL TEMP          "   006   3                 8        0      1            nan                 
          1     "01006031"   "BC K813     BC K813 TX1 C/S          "   006   3                 1        0      1            nan                 
          8     "12038003"   "PS BN3M11   PSEUDO SWITCH            "   038   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01006032"   "BC 6GB40    BC TX1 115KV MOSW 6GB40  "   006   3                 2        0      1            nan                 
          1     "01006033"   "BC 6GB41    BC TX2 115KV MOSW 6GB41  "   006   3                 2        0      1            nan                 
          1     "01006034"   "BC S640     BC S640 115KV TIE MOSW   "   006   3                 2        0      1            nan                 
          1     "01006035"   "BC MSB      BC MOSW BLOCKING REL     "   006   3                 3        0      1            nan                 
          1     "01006036"   "BC S640GA   BC S640 MOSW GENERAL     "   006   3                 26       0      1            nan                 
          1     "01006037"   "BC 230LP    BC 230KV BKRS LOW PRES   "   006   3                 9        0      1            nan                 
          1     "01006038"   "BC 115LP    BC 115KV BKRS LOW PRES   "   006   3                 9        0      1            nan                 
          1     "01006039"   "BC 86B1     BC N 230KV BUS LO RELAY  "   006   3                 14       0      1            nan                 
